SG_UF_PROVA;NU_NOTA_MT
AL;516.7
PR;382.0
SC;
MG;
PA;421.0
SE;
BA;451.2
RS;587.4
BA;541.9
PE;
MG;648.9
GO;454.0
SP;
RN;394.0
RN;
AL;840.9
ES;
MA;841.4
AM;374.0
SP;479.1
SP;447.7
PE;450.2
CE;688.7
BA;
PI;763.9
CE;511.3
AC;387.2
PI;646.8
BA;523.5
MG;829.5
PR;558.2
PA;662.3
SP;599.4
DF;606.7
MG;
MA;
GO;
RJ;
RJ;595.3
CE;385.2
MA;610.8
DF;435.2
CE;746.9
MG;453.6
DF;
SP;542.2
SP;
AM;
RJ;
SE;
BA;386.9
CE;707.8
CE;433.6
RN;624.0
BA;455.9
RJ;454.2
RJ;695.3
SP;457.9
MG;703.3
BA;
SP;404.3
MA;388.2
SE;374.1
BA;513.3
RN;595.5
AP;509.7
TO;461.0
RJ;
MT;
SP;
RS;
BA;599.6
RJ;
MG;
PA;
PR;580.2
SP;
PI;619.1
RJ;603.6
CE;
SP;655.3
RS;
RS;479.1
PE;678.3
ES;527.3
CE;
GO;
PB;368.4
MG;424.0
SP;405.7
MG;435.9
PA;449.5
GO;
GO;491.7
BA;488.3
PE;
CE;552.5
RJ;
PB;664.1
GO;552.9
BA;478.8
PI;575.4
PA;
PE;465.0
DF;552.2
AL;479.5
GO;561.9
SE;499.9
PA;623.6
CE;
PB;428.2
AL;441.8
RJ;674.4
BA;418.3
AM;397.0
MG;511.1
PI;
PA;461.0
CE;454.8
PA;433.4
PB;
BA;
CE;597.3
BA;441.5
PA;518.8
BA;608.8
SP;598.8
DF;
SP;710.1
MG;
BA;
CE;473.6
PB;822.6
RJ;504.0
GO;364.6
CE;764.5
SP;419.5
SE;455.3
CE;609.2
SP;613.8
RN;665.1
SE;
CE;602.7
SP;521.6
ES;
CE;565.5
BA;666.2
PI;529.0
PA;
SP;513.1
SP;
AM;465.3
PE;423.3
RJ;478.6
RJ;
PE;
SP;
TO;673.3
SP;692.7
ES;430.2
GO;498.7
MA;
SP;704.8
SP;386.8
CE;
PE;409.7
RS;472.3
MG;637.8
RJ;
MA;
PB;625.3
AL;497.7
MA;386.8
CE;398.3
PB;581.8
RJ;476.6
PI;475.4
CE;359.6
PE;448.6
BA;419.7
MG;512.7
MA;540.2
MT;
MG;419.9
PE;361.0
MA;393.6
GO;
GO;381.7
MA;566.1
MA;386.3
CE;679.4
MG;
AL;537.6
RJ;463.3
BA;380.2
SC;413.5
RJ;483.3
RJ;628.9
PB;
MG;487.6
CE;597.5
PA;572.5
MG;680.0
SP;430.7
BA;688.0
RJ;865.7
SP;660.4
MG;
RS;
GO;472.1
PE;
PR;755.3
BA;653.0
RS;
SP;
PB;458.5
RJ;388.5
PE;401.0
PB;417.0
PB;
SP;726.2
SP;502.9
RS;
SP;691.0
BA;
GO;
AM;678.7
PE;
BA;567.7
CE;718.7
MA;567.0
SC;
PI;468.7
MG;552.5
RJ;
RJ;416.9
SC;
PR;353.6
MG;459.3
RJ;456.0
SP;659.0
RJ;531.4
SP;467.3
PA;450.6
ES;581.0
RN;473.9
SP;507.8
PA;387.4
PA;424.0
CE;584.9
CE;618.7
PE;355.6
AP;527.5
RR;
ES;493.3
PB;371.4
MA;514.5
BA;412.5
MG;474.7
PE;
CE;345.3
SP;389.6
SP;676.7
GO;559.0
CE;451.1
MS;601.7
SE;554.4
BA;
MG;468.6
MA;629.8
PA;400.4
CE;572.1
CE;403.4
MA;337.3
PA;
SE;437.9
SE;433.5
PE;568.2
CE;732.7
SP;541.4
BA;418.3
CE;
BA;348.1
SP;661.0
MA;590.2
SP;
SP;484.6
CE;559.7
BA;364.6
RJ;611.0
GO;416.7
CE;695.9
RJ;364.0
MA;383.6
CE;410.5
PA;445.2
SP;
RJ;
PA;
SP;
PB;458.1
PB;477.3
PR;
SP;688.1
AM;508.1
PA;641.0
AC;
CE;422.1
RJ;398.9
PA;381.6
PI;626.2
MA;598.0
PE;490.3
MS;504.7
MG;629.5
CE;
SP;382.6
PA;523.7
GO;516.2
RN;
PA;446.9
PE;344.6
RN;
PA;508.2
PA;441.7
MG;365.4
SP;537.7
PR;530.5
MG;
PA;
SE;589.4
BA;540.3
GO;
PE;
SP;
AP;
SP;
BA;464.2
RN;410.6
RN;401.8
ES;707.9
BA;472.6
MA;
PE;540.8
RN;
MA;
CE;477.1
BA;493.6
TO;537.3
PA;485.0
SP;375.8
SP;
SP;622.2
BA;692.4
CE;401.1
RN;515.7
BA;545.3
PB;884.5
PR;574.0
PA;610.9
RS;
CE;552.9
BA;
CE;466.3
PA;624.5
PE;353.3
MA;466.9
SE;660.6
AM;348.0
SP;
MT;569.9
PR;565.1
SP;618.9
PE;445.9
GO;544.3
PA;518.6
AP;
CE;612.3
MA;
PR;
RN;653.6
RJ;388.8
MA;
BA;443.6
PB;599.5
CE;380.7
RJ;417.4
PI;458.6
BA;
SP;372.3
SC;722.6
PA;387.7
ES;651.8
PB;514.2
MG;486.8
SP;680.8
PR;
RO;398.7
SP;577.5
CE;367.7
PA;703.4
RS;
CE;
SP;574.0
SP;849.9
CE;385.0
PA;544.4
MA;
RJ;498.7
TO;
DF;404.5
PR;388.5
PI;771.2
PB;450.6
MG;387.9
PI;
MG;781.3
BA;423.4
MT;646.5
RS;701.2
SE;477.6
CE;441.9
PI;505.2
MA;411.7
PE;591.5
RJ;476.9
GO;
BA;479.8
CE;455.6
BA;517.0
AL;401.8
AM;701.4
PB;492.5
PE;629.3
BA;622.5
MG;812.2
RS;674.7
PA;379.2
GO;591.7
RN;656.8
BA;406.0
PB;
SC;364.0
PR;643.8
GO;649.7
MA;
PB;654.8
PA;593.6
MG;453.9
PB;
RS;411.8
PI;
RJ;709.2
PB;425.5
ES;
MG;
RS;
BA;
SP;794.9
SP;520.0
PR;562.7
CE;596.3
SP;692.6
SP;
PI;437.9
RJ;
BA;465.2
RJ;530.1
MG;594.6
SP;
BA;409.7
SC;
BA;476.3
MA;640.2
SP;456.6
SC;
RS;
SP;589.7
PA;793.2
PA;545.9
CE;417.7
PE;368.0
PA;775.7
CE;505.7
RS;
MG;624.9
RN;527.3
RJ;
PI;413.4
PR;727.5
PE;
SP;582.9
MA;495.6
SE;443.7
SP;758.3
CE;407.1
MG;403.8
CE;588.7
BA;
SP;
SP;429.5
PE;670.6
MG;
RJ;607.7
SP;
ES;
BA;664.5
BA;738.1
SP;368.1
PA;618.5
PE;439.2
CE;696.9
PB;444.2
SP;
BA;397.3
SP;
RJ;
RJ;631.8
RJ;582.1
MA;625.6
CE;
SP;741.7
PR;936.3
PA;
RJ;564.3
PA;455.8
PE;632.9
SP;
BA;399.9
MG;
SE;450.0
MA;
BA;
BA;
SP;
PI;568.3
CE;400.6
MT;
RJ;535.9
BA;660.3
RO;400.0
CE;572.5
SP;
GO;
MG;517.3
ES;421.0
SE;
CE;406.4
SC;519.3
RS;516.6
MA;689.4
AM;
PA;550.8
MA;
PA;468.8
CE;
RO;
BA;396.6
RJ;
RN;356.8
AM;
SP;
RO;411.6
RJ;
SP;425.2
AL;489.8
PI;508.3
GO;554.1
GO;
BA;414.5
PB;437.0
GO;397.3
CE;
SP;345.9
SC;430.7
CE;587.3
CE;606.4
PA;495.0
GO;609.3
SE;764.9
CE;510.3
PE;684.1
ES;656.2
PA;385.0
CE;560.6
CE;470.6
BA;
RJ;
PB;439.6
SP;668.9
MG;
MG;532.4
PA;380.1
RJ;410.3
SP;734.0
CE;550.7
PA;
SP;874.2
MG;
CE;390.8
BA;
CE;545.2
ES;
AP;
MG;449.7
PA;
BA;425.9
RJ;
RJ;589.5
SP;650.7
ES;
TO;588.8
SP;576.8
CE;721.6
PI;455.7
PA;391.6
RJ;
PA;
PA;497.6
SE;
SE;630.1
CE;574.8
CE;643.1
CE;677.4
RJ;579.4
MG;500.0
SP;426.3
PB;382.7
CE;426.4
CE;669.5
AC;476.4
PI;
AM;431.7
DF;417.1
MG;626.3
BA;417.9
MA;463.6
PR;742.4
PA;468.0
SP;598.2
SP;743.4
RO;
CE;503.7
SP;526.5
AC;468.5
AP;477.0
PE;587.9
SE;
AP;
SC;665.3
RJ;
PE;
MG;
RJ;
AM;587.9
MA;384.7
PA;453.0
RJ;597.2
SP;591.3
BA;
MS;
BA;463.2
PE;668.1
ES;933.4
BA;
MG;
PR;
BA;563.5
BA;485.1
SP;
SE;902.2
SP;619.6
TO;
BA;589.9
AM;
RS;431.3
MS;
SC;
SC;
PB;403.3
BA;344.2
PR;
BA;560.2
RJ;384.6
PR;462.3
DF;456.4
PE;530.7
SC;
PE;
BA;443.4
MA;677.3
MG;401.2
SP;
CE;
BA;369.3
RN;423.3
RJ;599.8
SP;525.7
SP;
BA;712.6
CE;442.5
SP;
SE;
MA;
GO;600.8
MS;
RJ;681.2
PE;487.4
SP;546.6
PR;690.6
SP;
PA;
PB;390.9
SE;531.6
SE;
AP;
MG;684.0
PR;
MG;655.9
ES;360.6
SP;685.3
MG;678.2
RJ;399.1
SP;553.7
AL;538.7
PI;956.4
RJ;
RN;635.9
SP;
MA;
BA;462.9
MA;418.4
SP;
MA;473.1
MA;435.6
AL;556.0
RS;634.9
SE;352.0
GO;533.1
ES;
CE;383.6
MA;462.7
MA;550.8
SP;461.4
MT;504.5
MA;407.7
PA;585.4
GO;412.0
BA;
PB;439.9
MG;458.7
BA;
BA;488.0
PB;435.0
CE;406.9
MA;
PE;634.8
RJ;435.2
MG;834.5
SP;
MA;
MA;
CE;584.1
PE;
TO;
RN;378.8
ES;
PI;
AM;
AM;
PI;468.5
RJ;
MT;
PA;389.7
RJ;537.9
PE;484.3
SP;628.6
AL;477.5
SP;397.0
RN;425.5
RN;
PI;590.3
MA;404.5
CE;
MG;598.6
PA;398.1
BA;427.7
SP;
GO;
PE;
PB;369.1
BA;
SP;
MT;575.9
MG;409.7
AM;460.0
BA;383.4
RN;
RS;
PE;498.3
PR;
RJ;763.8
SP;
MA;
PE;473.1
MG;644.9
PE;380.6
PR;553.6
SP;633.3
PB;
AM;
SE;643.8
MG;
SC;
PE;629.2
PA;
MG;527.0
MG;388.7
CE;662.3
PB;581.5
CE;
RS;673.5
PA;485.4
SP;410.6
MA;544.1
PI;
PA;
RR;517.2
PI;857.2
BA;647.3
CE;525.7
RJ;485.0
PA;440.0
RJ;526.8
CE;343.8
RJ;609.0
DF;946.7
PA;
RJ;566.0
PR;428.4
RJ;522.9
PB;508.8
PI;746.2
SP;469.2
PE;
BA;421.8
CE;636.9
PR;698.3
RJ;586.4
PI;486.6
MG;429.1
ES;695.1
PB;489.5
RJ;358.6
PE;426.0
CE;443.2
SC;708.6
PB;387.4
SP;788.1
AM;
RN;399.8
PA;470.4
SP;611.5
CE;472.7
BA;761.6
BA;
GO;544.8
RJ;547.8
MG;
GO;
CE;
PE;600.5
GO;
CE;461.7
CE;572.3
RS;430.1
SE;
BA;403.6
CE;666.4
SP;731.6
RJ;505.2
CE;678.6
BA;607.1
SP;564.1
MS;420.1
PE;518.1
SE;456.2
AL;680.1
PA;384.7
SP;
RS;
PB;528.8
SC;582.5
PE;573.7
SP;677.0
PB;425.0
PE;816.7
ES;
PI;
MG;580.2
CE;
PE;696.8
PA;425.1
SC;445.1
DF;381.4
CE;529.5
BA;
PR;519.6
PR;
RN;
PA;402.7
SP;520.1
SE;
BA;
RS;455.6
PA;646.4
BA;489.6
RS;683.5
RJ;
SP;482.2
MA;
AM;
RJ;
BA;400.9
BA;478.1
AL;404.7
TO;432.5
SP;484.2
RJ;
SP;676.7
SE;508.7
GO;
PA;622.6
SP;409.5
MG;452.6
AP;615.3
MA;645.3
CE;404.9
CE;441.8
CE;422.5
PI;357.5
RN;519.8
RJ;
SP;564.5
SP;635.0
MG;808.6
RN;492.1
MG;737.3
PA;
SP;643.1
RJ;
CE;638.1
PA;598.5
MG;645.4
MT;
PA;479.8
PB;445.3
PE;447.4
PI;433.3
SE;
PR;717.4
SP;840.8
MS;
PB;495.6
PA;
GO;695.2
PA;509.3
GO;428.2
RJ;554.6
PA;515.6
PA;504.8
PA;461.9
RS;473.0
PE;522.9
PA;
PE;733.6
AM;
PR;477.2
MG;620.2
PA;
RS;650.9
AL;
SP;
MT;
RJ;
MG;617.8
RJ;558.2
TO;422.6
GO;361.5
SC;594.6
PB;
MA;
PI;729.0
RN;549.8
RJ;664.9
PB;407.8
MG;817.4
GO;559.9
SP;
SP;
SP;470.7
PR;604.5
PA;645.2
RN;448.0
CE;442.4
PI;476.8
PA;446.7
ES;506.5
SC;540.4
CE;475.2
PR;
RJ;528.7
RN;
SP;
MT;588.7
MS;371.7
PA;479.4
PR;846.8
AM;353.7
PE;
PB;499.8
PE;639.8
RJ;648.8
PE;502.6
BA;515.1
PB;435.9
MG;395.2
RO;
RJ;
RN;599.0
PA;363.5
RO;470.2
AC;
PR;
SP;600.1
CE;
PA;512.6
AP;
BA;548.4
MG;630.6
MG;663.5
SP;484.9
SP;586.9
RS;
PI;719.2
BA;490.5
MG;637.0
PE;474.7
SP;461.7
CE;423.7
MT;
AL;626.2
BA;537.0
RS;488.4
BA;
MA;463.4
MA;
BA;466.6
PB;
CE;480.3
MG;
PR;
CE;522.0
MG;400.6
PI;495.0
BA;386.4
SP;423.5
MS;457.5
PI;
SP;365.5
SE;
SP;561.3
RJ;468.2
CE;635.4
RJ;506.7
RS;655.5
AP;
MG;623.4
MT;426.3
MG;470.3
CE;
AL;381.1
SP;514.5
SP;
PB;404.4
GO;646.1
RS;
BA;
SP;428.3
MG;592.4
PA;588.4
GO;621.0
PA;443.2
PA;368.1
PR;
PA;404.5
PA;427.5
SP;839.3
MT;522.3
MA;666.4
CE;544.3
CE;707.2
CE;743.1
CE;683.1
MG;
AM;
MA;402.4
SP;380.9
MA;377.9
CE;502.2
AC;555.0
RS;
MG;550.1
BA;696.3
GO;
RS;608.3
SP;706.0
SE;652.3
PA;589.9
RS;664.5
RS;407.5
AC;
PR;514.9
CE;498.2
AP;353.0
PE;
CE;386.6
RJ;570.7
RJ;494.7
PA;490.4
GO;455.6
PA;480.5
MG;608.6
SE;443.1
PB;472.9
RJ;521.4
SC;776.6
MA;
ES;645.9
AM;482.6
BA;471.6
GO;485.1
SC;
ES;751.5
PB;381.0
PB;376.3
RS;558.8
PI;
MG;601.2
SC;512.2
MG;
RN;604.2
SP;
PB;615.8
RS;432.4
RJ;407.3
RS;583.7
BA;545.8
PE;
PI;517.1
RJ;561.2
PI;394.0
SP;550.4
PB;598.5
SP;
BA;468.2
PA;446.1
SE;467.6
AL;543.4
TO;642.6
RJ;
MA;807.3
GO;461.1
PR;
SP;434.7
PR;389.6
MA;369.9
MT;401.5
PR;
AM;
MT;
MG;
AC;638.2
BA;
PI;551.6
RS;547.5
GO;
CE;423.7
SP;352.9
RS;594.8
MG;560.1
CE;528.1
DF;574.4
PE;
SC;492.0
RR;567.3
MG;429.1
MT;
RJ;369.1
RJ;448.3
MT;374.0
PI;
PB;
MT;445.6
BA;717.7
AM;612.6
RS;422.4
PB;393.8
PI;554.0
CE;381.6
RJ;469.9
SE;398.4
GO;423.5
RJ;
PA;417.5
RN;
CE;638.7
PA;537.2
RN;
BA;676.5
RJ;
PB;
ES;
SP;660.2
SP;
RJ;577.6
PE;450.5
MG;708.9
PB;483.4
SE;
AP;
CE;548.4
RS;
BA;630.5
GO;379.8
SP;524.7
MA;682.2
GO;499.0
MG;383.4
CE;547.3
PB;
GO;412.0
RS;569.3
SP;643.1
ES;635.1
RN;
MG;503.1
CE;490.0
CE;444.0
PA;
PI;510.2
RS;
GO;
PR;444.2
MA;464.1
SP;548.6
PA;381.6
RS;496.6
PE;487.5
MG;445.7
SC;
MA;
PB;575.2
MG;828.0
AM;432.8
SP;734.5
MG;
RN;432.6
RO;
MT;
SE;430.5
DF;560.2
RJ;550.8
TO;517.8
SP;
BA;485.1
SP;485.3
MG;
PE;375.1
CE;458.1
PE;448.1
PR;590.5
SP;524.2
PA;422.9
RS;
SE;
PA;544.7
PE;
PE;
MA;410.7
SC;477.4
SC;536.3
PI;567.6
BA;446.9
AP;371.6
SP;528.3
SP;574.9
PB;
BA;604.1
ES;
RS;505.3
SP;365.3
PE;385.6
PA;445.1
MG;488.7
PE;733.0
SP;357.7
MA;687.4
RJ;551.4
RJ;715.1
PE;
MA;
CE;498.9
PB;
SE;542.2
PA;475.7
AM;479.1
SP;636.5
GO;459.2
ES;539.3
RJ;547.5
RS;368.6
MG;450.4
CE;356.3
CE;
RS;647.3
RJ;
CE;400.1
RJ;667.6
PE;622.6
BA;826.9
BA;
RJ;656.6
GO;433.1
PB;395.5
PA;378.9
MA;
PE;
MA;485.4
GO;
PB;476.4
PA;411.3
MG;
SE;484.1
RN;450.1
PI;
GO;404.0
ES;
SP;389.4
PA;
TO;694.1
RJ;691.1
MA;403.9
CE;667.8
SP;
RJ;
MT;581.3
PA;548.5
RJ;459.9
DF;505.6
AC;
MG;509.8
SE;409.6
CE;410.3
RN;445.3
GO;344.2
PA;
SP;619.4
PI;
SP;400.6
GO;
AL;449.4
CE;480.2
PE;396.7
PI;439.1
AC;496.2
RS;
MA;508.6
PR;545.8
ES;474.8
ES;
PA;388.1
PA;450.8
SC;739.5
SP;704.5
CE;526.7
RJ;540.9
PR;512.9
RS;
CE;512.8
CE;471.4
PB;
RJ;600.7
RJ;
PA;381.8
PA;435.7
RS;548.1
RJ;610.5
CE;669.3
MG;762.2
PR;
CE;475.6
MG;605.6
SP;537.3
CE;
MG;
RN;
CE;516.2
RN;454.5
BA;428.7
PE;
PA;437.2
SE;425.5
SP;512.1
SP;
RN;
CE;597.4
MA;455.9
PR;
PA;
PE;586.1
RN;494.7
SP;497.9
BA;404.3
CE;483.7
CE;704.3
MG;339.9
BA;454.1
BA;396.1
SP;647.9
PE;618.7
RN;341.3
CE;674.9
MG;671.8
PR;536.9
PE;552.5
PE;476.1
MG;
RJ;390.0
SP;534.4
MG;408.1
CE;
MT;526.1
RN;572.4
BA;446.2
MA;460.5
AL;566.1
CE;421.6
RJ;370.3
BA;672.2
PB;484.5
BA;497.0
RN;
MG;612.3
MA;387.8
SP;619.4
BA;504.6
RN;612.3
MG;
SP;
DF;514.3
PR;762.9
TO;
PE;
PE;
SP;
SE;833.9
PE;635.3
BA;549.9
RJ;624.3
RJ;
PA;390.2
AC;453.3
CE;
BA;371.4
PI;402.2
SC;
PI;506.4
RJ;
SC;
MG;898.5
PR;752.2
RO;
PA;783.0
AM;393.7
CE;507.3
PE;445.6
GO;
DF;
GO;
MG;849.1
RJ;403.6
PA;
CE;462.8
SC;
PR;
CE;733.8
RO;368.4
CE;
CE;444.3
BA;
AM;526.6
MG;
PA;402.5
BA;599.2
PI;371.5
SP;
ES;794.5
GO;470.9
GO;525.9
CE;473.5
AL;558.4
SE;377.4
SP;
PE;567.8
BA;423.5
RO;484.9
BA;757.3
GO;478.3
PE;
MA;474.4
AL;520.2
BA;430.8
SP;708.0
RN;480.2
MG;
RS;533.5
RJ;459.9
MG;666.1
GO;610.1
CE;412.6
PB;808.8
MG;508.5
AP;452.4
MA;513.6
PA;459.4
BA;
SP;738.9
CE;
MG;
PA;501.2
GO;629.6
AL;385.9
MG;400.8
PI;
SC;639.1
MA;602.3
RJ;488.9
PA;399.3
RN;363.3
SP;352.5
AM;
PR;533.5
AL;570.3
RS;
BA;618.0
PR;526.8
SP;755.0
BA;
BA;
CE;624.0
SP;412.3
SP;628.4
RJ;448.4
PE;488.7
MG;
PA;382.5
SE;498.4
MG;578.3
PB;
MA;
PA;
RS;379.5
RJ;753.6
GO;817.2
SP;647.1
PA;389.9
PI;437.1
PI;555.6
MS;429.8
RJ;523.5
GO;657.1
SP;537.4
PE;598.0
CE;
CE;
SE;575.0
AL;550.8
CE;559.0
CE;533.7
SP;730.5
RS;409.6
PA;
RJ;385.5
MG;593.8
PA;521.0
MT;
CE;
MT;
PE;486.6
PA;510.3
PA;
MA;
PA;
PB;535.0
RJ;481.1
MA;387.8
GO;
RJ;
PB;
CE;504.0
PB;502.2
PI;584.6
CE;
PE;
TO;451.4
PE;
MA;624.2
PE;444.3
SP;469.3
RO;
MG;586.9
SP;
PI;581.7
AL;
RJ;450.7
PA;482.2
CE;571.8
SP;474.7
RJ;902.2
CE;533.4
PE;
SP;619.2
MA;
RN;621.0
PB;434.5
SE;392.4
GO;419.9
RN;
PE;
MG;661.6
MA;413.8
RN;
MS;489.5
MG;
PA;
PA;
RS;346.3
CE;442.5
BA;436.1
PI;480.2
RS;627.2
RN;434.4
RJ;564.9
GO;721.1
AM;
RO;467.5
RN;640.6
BA;
CE;663.9
SE;
SP;
AC;447.9
SP;755.2
PB;418.7
SP;
MG;402.4
MA;
MG;687.0
MT;547.1
AM;
PI;
AM;
CE;478.5
PE;543.7
RN;
GO;534.9
CE;376.5
PR;656.0
PA;
MA;544.7
RN;523.6
SP;643.8
PR;
RO;547.4
MA;461.2
PA;
PB;386.6
SC;650.6
MG;
MA;504.8
PA;
BA;537.4
RN;
RS;745.7
PI;555.7
PR;654.6
PB;
RN;412.1
RJ;
SP;578.2
MG;490.6
SP;
BA;467.5
CE;479.4
AM;
AL;484.1
PA;512.5
SP;690.9
RJ;638.3
RJ;603.2
SP;561.4
AM;
CE;
PE;584.4
BA;351.9
MG;628.6
PI;504.1
GO;566.7
PA;528.6
BA;556.9
CE;
CE;
CE;
RJ;411.9
SP;619.1
SP;486.5
MG;
PI;379.7
BA;769.9
GO;396.1
DF;588.3
SP;
MG;448.3
RJ;659.8
MG;740.8
BA;
RJ;
MG;742.2
SP;700.5
MA;426.1
MG;526.4
CE;648.2
PB;640.0
SC;
PA;477.4
DF;490.1
PB;
SE;596.0
GO;601.1
PB;564.3
MS;557.3
RJ;
MA;382.6
PR;
MG;534.9
RJ;657.7
AM;554.7
SP;684.9
GO;479.1
SP;
SP;
CE;675.0
SP;509.7
AL;618.5
GO;462.4
RJ;370.6
PE;
AL;453.3
BA;601.8
PR;647.2
CE;
SP;
MA;478.4
RJ;491.9
RN;439.0
PB;404.9
MT;621.7
SE;582.0
CE;659.5
SP;524.9
CE;
DF;396.2
RS;555.4
RJ;483.8
SP;715.2
CE;
RO;568.1
RN;427.5
AL;506.5
PE;
RS;
RJ;470.4
MG;587.2
MA;426.1
PE;590.9
SP;721.4
MG;483.6
AM;556.9
SP;541.3
CE;605.6
BA;502.5
PE;511.0
SE;517.8
MG;625.4
PE;
PA;372.5
PB;477.3
RS;493.8
RJ;606.3
SP;545.7
GO;
PI;
MG;
DF;
PA;473.6
MG;
RJ;746.0
RS;562.6
AC;459.9
PE;473.9
CE;497.2
BA;650.4
PE;712.0
PI;432.9
RO;421.3
MS;
PA;388.2
CE;371.0
RO;561.8
CE;509.6
CE;420.8
GO;397.3
PE;737.4
GO;585.0
MS;
CE;705.2
BA;408.8
CE;698.9
MA;477.3
MG;555.1
SP;629.3
SP;425.0
CE;694.2
SP;369.5
MG;450.4
AL;
PE;591.5
AL;536.6
PE;
AL;399.7
ES;574.3
RJ;410.4
SP;720.0
SE;567.3
MG;672.7
RJ;448.6
CE;
RJ;
PE;592.9
MA;
CE;521.4
RN;441.3
PE;431.5
PI;365.2
AL;
PA;527.7
BA;494.2
SC;572.5
AL;380.6
CE;509.0
RO;710.0
RJ;402.1
RS;395.4
PB;
BA;468.2
BA;669.9
SP;686.8
SC;570.9
ES;496.8
DF;
CE;422.0
MG;
SP;634.6
SE;694.5
AL;
PA;361.6
AP;469.9
PR;553.1
SC;
RN;512.8
SP;564.5
MS;
PA;735.4
RS;866.7
PA;514.8
PB;
AL;421.2
PA;569.6
AL;513.5
RS;698.5
CE;
MT;
RS;525.1
RN;
PE;402.8
AL;431.0
MA;600.6
SP;794.9
PE;
GO;657.5
BA;
PE;532.3
MG;508.2
GO;624.3
RR;402.5
DF;615.3
MA;516.8
BA;642.9
MG;675.6
RJ;677.8
AM;
SP;525.3
RJ;489.2
BA;435.0
CE;385.1
AM;
RJ;429.3
PE;731.7
TO;630.9
BA;406.9
AC;843.9
RJ;
AM;
PE;382.8
SP;668.6
AM;
CE;607.3
PA;425.2
PR;437.5
PE;537.7
SP;411.3
BA;447.1
SP;518.6
PA;414.6
RN;367.4
CE;418.3
BA;588.8
PA;596.7
BA;482.1
SP;694.4
CE;351.0
AM;
TO;423.0
MG;863.8
AM;
RS;665.8
AM;
CE;361.5
PE;
ES;
RS;
BA;430.3
PI;
PB;369.3
MG;665.8
PE;
SP;
CE;694.4
SP;
BA;566.3
AP;
SP;764.6
MA;
AL;503.8
SC;609.4
GO;636.8
MG;573.8
SP;
RJ;474.0
MG;463.6
SC;
BA;
CE;
RS;605.1
MT;609.4
BA;491.8
PB;421.1
RN;673.3
BA;
MA;525.4
MA;367.2
MG;654.4
PA;555.8
PA;402.7
CE;434.0
RJ;498.5
GO;385.2
PE;472.8
SE;
MT;
CE;371.2
CE;
RJ;518.5
AC;625.4
DF;444.2
BA;517.0
RS;675.7
SE;383.6
PI;452.6
TO;819.6
PA;384.9
CE;360.8
RJ;
ES;438.1
GO;524.7
AM;450.5
RJ;537.4
CE;512.4
RJ;
BA;417.5
SP;562.1
AL;476.4
SP;721.1
SP;473.7
SP;367.7
PB;595.1
SP;559.9
PE;
PE;368.1
RJ;471.7
PB;369.7
BA;385.0
PI;648.7
CE;
SC;641.9
MA;
MG;888.6
MA;
CE;389.8
PA;
AM;
SP;
CE;371.5
BA;397.9
BA;401.9
SP;538.5
PR;471.8
PI;596.9
PE;391.0
RS;495.2
SC;435.8
PI;438.1
PE;608.8
SE;529.3
PA;516.0
AM;
MA;409.4
AL;
BA;
CE;552.1
SP;457.3
SC;
RJ;358.0
GO;537.9
PB;634.1
PR;
BA;436.3
SE;400.9
RJ;504.3
PA;462.1
CE;440.2
RN;
SP;655.0
PR;
RN;398.8
GO;
PI;388.9
PA;450.5
PE;534.4
AP;404.8
PR;545.1
MA;
BA;469.3
PE;
PI;374.8
SP;458.9
MG;407.5
MS;
SP;
AC;648.4
PB;511.7
MG;
MT;392.6
RS;663.1
BA;425.5
MT;579.7
SP;502.5
MG;495.6
PA;388.4
CE;539.7
RJ;533.0
BA;
PE;381.1
CE;442.7
AL;
SP;505.3
RJ;510.1
PI;374.2
PI;
MT;369.1
MS;495.4
PA;393.7
BA;
SP;544.7
GO;543.1
PI;340.5
BA;
MA;548.9
CE;631.6
MA;429.0
BA;517.0
SE;386.2
SP;449.4
PA;376.5
RJ;486.9
RJ;410.8
MG;718.6
MS;400.1
PR;
RJ;
SP;638.6
MG;431.7
SP;
PA;
GO;472.0
PB;519.1
SP;425.1
SP;377.6
RN;358.1
SE;
RN;461.7
RJ;508.4
SP;465.5
SP;452.2
TO;351.0
PE;478.3
GO;
MA;
MA;424.8
SC;743.4
CE;
MA;670.1
TO;433.8
GO;354.7
PE;444.4
RJ;
PA;442.3
CE;
AL;522.8
SP;575.6
SE;524.2
PA;481.8
AM;470.8
RO;416.8
PI;669.7
RN;478.8
GO;711.2
PA;504.4
PA;
BA;
BA;
CE;
SP;
PA;444.2
PE;587.7
BA;698.2
RJ;503.3
SC;776.5
RJ;544.8
RJ;
AL;412.1
SP;694.6
MT;
CE;511.0
RJ;663.0
PE;548.4
SC;
AM;429.1
RO;593.3
RS;461.1
RJ;491.6
PR;518.9
BA;384.2
SE;479.7
CE;665.1
MG;425.0
AL;559.8
SP;
PE;
CE;640.7
CE;807.6
PA;477.2
PA;643.5
PA;539.4
PA;
MG;802.8
GO;666.5
MG;679.5
DF;587.9
RJ;526.1
SP;462.2
CE;
BA;431.9
PI;378.9
PE;542.1
GO;519.5
MT;
CE;430.4
PE;459.8
PA;629.2
CE;547.2
AM;502.1
PE;
MT;543.2
GO;370.0
RS;
CE;337.6
RJ;478.9
SC;545.1
PA;
RJ;503.9
SP;403.4
