SG_UF_PROVA;NU_NOTA_MT
SP;373.4
PE;498.9
SP;627.3
BA;499.5
PI;453.4
BA;
RO;414.4
MG;
RJ;
PE;
AC;373.6
AL;358.5
AL;424.6
RJ;
SP;466.0
PR;
PE;558.4
MG;723.9
MG;
PR;466.6
PA;368.0
BA;579.6
PA;
RS;575.8
PA;
BA;684.1
CE;433.6
CE;537.1
SP;356.2
RN;
SE;516.3
PR;
SC;
MA;452.0
SC;
RJ;581.8
PB;568.5
SP;
AM;
MG;370.7
MG;504.8
CE;
SP;359.1
ES;
CE;
AM;413.6
CE;435.2
PB;
PR;807.7
SP;715.3
MG;
RJ;425.0
SP;423.1
PE;342.2
PE;882.7
PE;592.9
SP;494.7
MG;
SP;
MG;530.0
PE;328.3
MT;
MG;526.9
MG;673.6
RJ;740.9
PR;
AL;
GO;
GO;374.1
CE;474.4
SP;499.1
RS;521.3
RR;640.9
PR;825.9
MG;
BA;432.8
PR;
RJ;497.4
RN;
PE;565.0
CE;506.5
AM;
SP;679.2
CE;583.0
TO;489.7
MG;829.5
AM;567.4
PA;528.5
RS;
GO;436.4
MA;640.2
AP;429.3
BA;
SC;609.2
PB;647.7
BA;
PA;572.5
GO;567.6
SP;601.2
PB;697.7
SC;
MS;647.4
RJ;669.8
MA;
AM;
BA;626.8
PA;341.5
SE;
MA;510.6
SP;
MG;651.5
SP;635.7
ES;
MA;
RN;511.6
AM;494.2
SC;
SP;465.1
SP;471.7
RN;592.4
PR;631.6
BA;645.7
RJ;
BA;572.8
RS;667.6
PA;
MG;
PE;365.5
MG;360.9
MG;
PA;440.4
MT;382.4
MG;690.8
MA;
RS;792.4
SP;
CE;
GO;398.5
MA;594.1
BA;433.1
SP;576.2
PE;630.9
PA;
RJ;515.7
GO;
AP;
PI;657.5
SP;434.8
BA;496.6
SC;
BA;405.9
SP;
SP;
PE;416.6
SP;598.8
AM;622.6
BA;508.8
DF;447.6
MS;
PE;505.3
MG;
PE;410.0
SC;
PI;628.7
GO;
RO;419.8
PE;
PE;
RJ;
MA;
SP;
PB;457.2
BA;460.9
RN;622.0
RN;542.2
SP;535.1
SP;708.3
BA;622.3
SP;380.4
TO;610.9
MT;
PR;562.3
PI;423.1
GO;
BA;
SP;581.2
PI;680.4
SC;497.3
BA;383.3
MG;548.7
RJ;401.5
CE;
BA;
SP;534.5
SP;524.6
PA;480.2
CE;
SE;461.2
RJ;
PA;555.6
MG;642.0
SP;694.3
GO;660.5
PI;562.6
DF;469.6
PA;443.1
CE;495.0
ES;
PB;510.8
AM;470.8
DF;409.5
RJ;613.7
PI;530.4
RJ;523.7
MT;606.6
PE;379.4
RN;706.4
BA;
CE;466.2
MA;414.3
RN;615.7
PE;412.7
RN;
PB;654.8
BA;470.3
PI;363.7
SP;561.0
DF;562.1
SP;432.9
RJ;791.4
MA;
MG;798.5
AL;822.0
ES;478.4
CE;518.3
PR;387.8
SP;
SE;417.7
RS;640.5
RS;677.5
MG;576.3
GO;
SE;
DF;
PI;
MG;683.0
CE;532.3
RN;
CE;636.3
RO;342.9
BA;588.3
CE;
DF;
CE;507.5
MG;678.9
MT;
CE;475.4
PA;
PE;616.6
SP;438.0
CE;420.2
MG;
RS;631.3
BA;438.5
DF;
RJ;453.9
MG;428.1
MG;616.9
PA;
MG;566.3
PE;
SP;379.5
SP;726.9
PA;339.8
GO;434.0
SP;470.4
RJ;487.1
SP;
SE;410.1
RJ;
RJ;
PB;
GO;
SE;587.7
SP;
BA;
SP;419.6
CE;463.9
SP;739.9
MA;399.6
PE;438.2
RN;
AM;767.3
MG;769.5
SE;
MG;
GO;573.9
MG;651.5
BA;739.3
PB;681.1
MS;506.3
AP;426.6
RJ;420.2
CE;412.6
RN;493.2
BA;
SP;688.5
PE;856.2
SP;366.7
MG;
SP;
BA;415.5
PA;402.9
MG;
PR;652.4
MA;583.6
MG;632.2
RJ;631.7
AC;
SP;675.9
MG;535.9
DF;617.4
SP;716.8
CE;348.1
PR;382.3
MG;460.7
AL;525.0
MT;
BA;474.9
SC;
ES;711.3
RJ;374.9
MA;
SP;686.4
PR;620.8
MG;
RJ;
SP;
GO;441.7
AM;
BA;
SE;485.6
SP;449.9
RN;533.7
SP;
DF;
PE;
PE;
SP;609.7
PR;482.2
BA;555.0
RJ;553.0
SP;
PE;479.7
RO;
BA;499.3
RN;
SC;
RN;441.6
SP;599.5
RJ;720.0
PA;
PA;402.4
PE;628.1
PA;478.3
PI;559.9
MG;331.4
MG;
SP;
PA;395.9
MG;673.0
BA;740.1
SP;700.8
SP;
SP;
PI;385.4
PE;444.4
BA;
PE;392.1
MA;
PI;493.4
PI;
SP;
MS;
MG;465.1
MS;
RJ;662.9
PI;467.3
SP;663.7
GO;
PE;718.2
BA;700.1
RN;463.9
MT;542.0
SP;
RJ;649.7
GO;
BA;425.8
DF;595.4
PA;
RR;
RJ;712.6
GO;
MG;724.9
PR;
PE;530.8
MG;
CE;358.7
DF;
SP;478.6
CE;656.7
MG;
GO;418.5
PI;
RR;
MG;
BA;350.4
BA;
AL;
CE;338.9
PB;
PA;
SP;
MS;
BA;673.4
PR;345.0
GO;756.7
SP;
MG;556.4
RJ;
SP;617.5
PA;
SP;577.4
RO;
BA;557.1
RJ;605.7
PB;
DF;558.2
PR;
SP;427.8
AM;368.5
SP;757.2
CE;
GO;
SP;716.4
PR;392.0
RS;576.6
ES;
AL;445.2
PB;631.4
SP;
RR;
CE;468.0
SP;
PE;340.0
TO;437.9
CE;
PA;391.6
SC;389.1
GO;529.0
PB;527.7
AM;
GO;807.4
MG;583.5
PB;418.6
MT;461.7
GO;724.8
SP;708.3
RS;617.0
PA;524.3
BA;597.3
RN;483.1
CE;657.1
PB;
CE;
PI;608.0
CE;439.9
PI;533.1
SP;810.6
SP;
AM;
PB;395.7
SC;
PA;456.3
PE;
SP;
SP;
PI;459.6
MG;598.0
RJ;460.1
PI;
BA;
PE;430.5
RJ;
SP;695.0
PE;481.6
SP;
RN;468.9
SP;
SC;
RJ;417.0
CE;501.9
ES;
BA;518.4
SP;
RS;365.9
RJ;587.3
BA;340.8
SP;442.1
CE;
RJ;
RS;
GO;395.0
PE;553.3
CE;635.5
PE;
MG;399.2
SP;593.9
MG;486.6
PE;
CE;451.3
MG;
AM;430.6
CE;424.3
SP;750.4
RJ;331.8
RJ;468.8
RJ;410.0
PE;
PR;529.9
CE;
BA;542.8
SP;622.2
PB;
BA;597.0
RS;537.3
PE;390.5
SP;
RN;
GO;
SE;470.6
MG;
MT;592.9
CE;604.9
SP;
BA;
RO;
TO;478.6
PA;670.0
BA;
PE;393.1
MA;386.4
PR;453.1
RJ;
DF;381.4
GO;654.8
MT;
CE;461.7
PA;511.1
SC;
PA;
PE;452.1
BA;
BA;466.8
SP;
MA;339.9
SP;
BA;386.5
BA;536.3
GO;547.8
SP;411.9
RN;621.7
PE;428.2
PB;570.6
SP;
AL;442.2
MG;610.9
BA;355.8
SP;
RJ;689.8
ES;809.8
SP;775.0
RJ;585.4
SP;844.6
SC;497.4
PB;773.5
DF;
PE;397.3
CE;381.0
CE;557.5
SP;
AL;373.7
SP;
MG;
MG;566.8
CE;
SP;670.9
SP;
MA;
AL;
MA;431.5
BA;626.0
PB;471.2
SP;783.2
AL;368.3
SP;
RJ;
PI;529.5
MA;431.5
MG;
MG;685.8
CE;344.5
GO;
MG;
MG;905.4
AP;394.8
BA;
MG;425.0
MA;
PB;
BA;388.8
PB;818.7
MG;
BA;536.3
MG;
MT;461.7
RJ;408.4
DF;
GO;845.5
MG;395.1
SP;549.4
CE;476.3
MG;646.4
MG;774.4
SP;611.8
RS;493.4
PB;
SP;421.5
PR;541.0
RJ;520.0
SP;
SP;530.2
MT;421.8
PA;
GO;404.7
PB;644.3
SP;
SP;469.0
TO;398.8
PE;549.8
PI;612.2
SP;651.3
PE;461.6
RJ;677.1
MG;377.1
CE;355.9
PE;
RN;427.4
PE;631.7
PR;540.5
PI;
BA;623.4
SP;530.1
MG;445.4
GO;588.9
SP;
PI;
MG;764.3
CE;630.1
DF;694.9
BA;
AM;
DF;679.2
RJ;
PA;
PE;414.7
DF;
GO;599.4
RJ;369.7
DF;811.8
MT;662.5
PA;469.5
GO;606.8
MA;379.4
BA;
RJ;
DF;584.8
GO;578.8
PA;
MA;490.9
GO;
RJ;
BA;583.5
SP;646.1
RN;555.2
MA;
DF;925.4
BA;
RO;
CE;440.7
RS;411.6
RN;
SP;
SC;628.2
PR;565.3
RN;
AL;762.2
RO;407.2
SP;447.4
RS;464.7
MG;
CE;474.4
SP;
AC;
BA;
AM;
RN;486.0
SP;675.9
CE;573.9
MG;651.6
SP;533.1
RS;
SP;593.8
GO;670.0
MG;
RN;
PB;441.9
PB;
PR;775.1
BA;565.8
BA;
MG;
TO;
SP;602.3
PE;
MG;
SP;
PE;
DF;651.2
BA;491.2
RS;439.2
SP;
MG;514.2
MG;384.6
RN;
MA;438.8
MG;
RJ;609.6
MG;
GO;336.0
MG;678.9
CE;891.8
PE;508.7
RJ;482.0
CE;356.0
AM;527.1
CE;617.2
GO;679.8
RJ;378.2
SC;613.1
SP;
ES;479.6
SC;
GO;702.1
PR;407.1
SP;
PE;382.3
PR;
MG;
RN;507.4
GO;413.8
CE;728.6
PI;
SP;
PA;
BA;531.3
AM;
BA;
CE;
RS;
BA;538.4
BA;515.3
SP;499.8
RJ;680.4
PE;661.4
PB;388.2
BA;399.3
RJ;582.9
SC;
MG;
PE;584.1
MG;854.1
MT;
AP;678.3
GO;555.2
MG;461.2
BA;
SP;
SC;531.7
RS;590.6
RS;452.0
MG;538.7
PE;
SP;
BA;478.6
PE;347.2
SC;424.9
PA;829.5
PB;396.2
MG;
GO;
BA;365.0
MA;555.0
MG;
SE;
BA;537.2
SP;
MG;768.2
SP;
SP;
PB;651.5
PA;446.3
PE;
GO;
MG;
RS;668.6
GO;445.8
RJ;
RO;
GO;475.7
MG;422.9
SP;546.2
SC;683.2
PB;589.1
MG;440.8
BA;554.4
MG;824.6
ES;833.6
AM;630.3
CE;531.2
RN;450.9
SP;
SE;333.9
PR;504.3
AM;419.1
PI;356.2
RN;564.4
CE;566.4
PB;393.8
RS;459.9
PI;479.6
SC;392.0
RN;589.2
SP;
RN;
CE;535.8
MG;
SP;
RN;532.6
SP;
DF;565.1
MG;
BA;465.8
BA;570.8
SP;642.0
DF;
RN;435.6
MS;
BA;
PB;
SP;
MG;
SP;
CE;451.4
SE;
AP;467.7
MG;621.0
MA;387.1
AP;429.0
SP;543.1
SP;528.7
SP;406.6
MA;603.1
AM;460.0
SE;
MG;465.9
PB;416.4
CE;438.9
RN;
BA;729.8
GO;443.7
ES;348.3
GO;
ES;
SP;478.4
MT;
DF;345.9
SP;698.4
PE;558.9
SP;527.6
ES;
AP;
PA;440.0
PA;
MA;425.2
GO;389.7
PR;
RN;606.0
MG;400.1
RJ;
SP;716.8
PB;
SE;351.7
PA;547.0
MG;498.3
MG;
SE;
PI;448.8
RS;
PE;
PB;594.9
RS;
SC;
GO;
GO;
MS;350.4
GO;471.0
MA;421.1
BA;
PB;425.6
MG;581.0
SP;
PI;
BA;
SP;582.0
ES;556.0
PE;
SP;445.1
PE;376.9
BA;673.2
SP;439.3
SP;
RO;615.7
BA;401.5
PI;
MA;399.9
BA;482.7
AC;
CE;623.3
PE;494.5
SC;
PE;
PA;455.8
GO;697.0
MT;
PE;706.0
RN;464.5
PR;448.9
SP;341.7
AM;567.0
SP;518.1
AL;
PE;
BA;
MA;338.6
PA;
SP;333.6
PA;574.0
GO;475.2
ES;
BA;389.9
PE;446.2
RR;396.8
DF;
PA;
AL;
ES;
RJ;
SP;589.8
SE;361.6
SP;
PE;354.8
SP;
MA;557.8
BA;
MG;597.9
SP;
RN;442.9
AP;387.7
SP;665.6
CE;413.3
MG;521.1
CE;488.2
RJ;458.2
PE;482.4
BA;
AL;
PE;
RJ;
CE;
SP;
SP;
PE;425.9
AL;747.2
GO;516.5
MA;508.6
PI;767.8
CE;
PE;
SC;594.2
SP;607.8
BA;
MA;448.2
BA;594.0
RN;
SP;
CE;536.9
MT;480.7
BA;
SP;561.5
PR;
RJ;
PA;641.3
CE;399.6
CE;565.3
MA;495.1
CE;600.3
RJ;581.2
SC;456.9
MA;346.4
SP;463.5
SP;483.3
GO;350.6
MG;529.5
SP;569.7
MG;
SP;851.3
CE;491.2
RS;590.4
PB;
SP;
DF;
ES;
MA;400.8
RS;
MG;402.2
PE;411.5
SP;520.1
DF;
PR;430.4
SC;786.1
MG;622.7
MG;
AM;468.8
RJ;
SP;494.7
DF;459.4
MG;
PE;
GO;
AP;
PR;
PI;428.4
SP;649.2
DF;
MA;
BA;
RJ;
MA;419.9
AL;728.1
SP;
PE;461.6
MG;448.5
AM;
BA;707.3
TO;
PE;
MG;658.0
SP;571.6
RO;457.3
RN;609.4
CE;465.9
SP;
MG;
BA;342.6
PR;
PR;550.6
SC;583.0
PA;
RO;
PA;388.0
RS;533.5
CE;602.0
RS;
MG;
SP;587.2
RS;409.9
SP;829.7
SP;478.8
MG;
RJ;543.1
PE;385.5
GO;488.6
MG;654.1
SP;814.7
SP;547.2
MG;
RS;468.6
SP;359.9
SP;439.4
PB;
PE;552.7
BA;388.1
SP;
PB;
MG;817.9
CE;
RS;377.0
SE;445.7
SP;
AL;
RJ;697.3
MG;545.1
ES;605.6
DF;831.3
SP;
SP;
AL;
DF;552.1
PB;
SP;
MA;
SP;
MS;
SP;
SP;
PE;
MG;
PA;373.9
PR;
CE;378.9
MS;755.3
MG;462.2
SC;
MG;
CE;
RJ;637.1
BA;643.4
AM;
PE;387.5
SP;711.2
SP;
SP;
AC;
PE;
SP;443.2
SP;542.0
PE;387.2
TO;636.4
DF;659.6
SP;598.5
BA;
BA;
CE;
AP;648.6
SE;446.8
PA;
CE;492.2
SP;
RS;461.5
AC;
SC;
PR;766.9
SP;551.0
MT;731.0
BA;
SP;
RN;
SP;448.7
PA;392.3
RO;
AM;684.2
PA;363.7
BA;
MA;
MG;527.5
CE;
PB;377.4
RN;683.0
SC;414.5
RJ;623.3
RJ;702.9
RS;672.3
TO;
PE;628.9
CE;
PA;454.2
RN;407.6
PB;
SP;594.9
SP;423.4
CE;426.5
PR;
BA;495.0
SC;603.5
CE;
PI;432.4
SE;450.6
PI;492.3
PE;516.5
RS;428.4
PB;409.7
PE;569.1
MT;
MA;
PB;
SP;
SP;
PB;669.4
GO;394.7
MG;384.6
DF;436.4
SP;569.8
BA;407.3
BA;407.3
RN;634.9
SP;556.8
MA;
PA;637.0
MA;
SP;729.0
MG;
SP;
GO;498.2
RN;
GO;617.9
BA;
RJ;497.2
PB;
MG;659.6
MA;
GO;
MG;448.3
MT;654.1
RJ;
GO;
SC;
SP;
GO;399.8
PB;
DF;
SP;536.6
SC;485.9
MG;
RN;
GO;936.8
SP;
ES;
RS;
RN;
PE;677.3
CE;714.5
BA;560.3
RS;
MA;
SC;642.5
CE;
AM;
SP;
PR;484.5
PI;
MG;473.5
SP;
SP;
PR;720.4
MS;
MG;341.0
PE;628.7
SP;625.4
BA;698.4
BA;436.7
SP;367.8
MG;605.3
MA;
GO;790.4
AL;417.5
MG;
RJ;601.4
MT;639.4
PA;473.8
GO;396.2
PB;431.3
MG;596.6
AC;
PA;475.9
SP;
MA;
SE;648.0
MG;
RS;581.0
PA;
TO;
BA;570.6
PA;
PI;617.8
BA;
BA;
CE;427.3
CE;
ES;
MG;737.5
RJ;
SP;
RN;
MS;698.5
SP;528.9
TO;348.1
AM;469.0
RJ;797.1
MA;491.6
SP;457.3
PE;
SP;435.1
BA;
ES;511.5
PR;
PR;463.2
ES;
MA;549.0
MT;461.5
RJ;
SP;
RJ;368.6
PI;466.9
BA;
BA;
RN;536.5
BA;547.5
DF;
RJ;721.0
PA;434.2
BA;589.2
SP;
MT;534.7
PE;485.0
SP;
MG;
RN;681.5
PE;
RJ;688.1
ES;534.6
MS;
MT;416.4
RJ;
PA;543.5
BA;411.1
RJ;
BA;
PA;
MG;570.1
PB;
CE;
SC;
MG;
ES;
SP;547.4
SP;411.6
MG;766.0
PR;506.1
PR;353.8
PE;
SP;
RJ;423.4
MA;447.5
CE;484.5
MG;782.8
RJ;512.2
PB;652.5
PB;408.3
GO;438.6
MG;
RN;
MG;
PE;
SP;539.9
SC;
RS;405.7
PI;
PB;546.6
SP;438.6
CE;409.7
MG;
PE;
RJ;462.5
CE;
BA;494.1
PR;
MG;
SC;
CE;525.7
AL;
BA;532.2
MT;405.7
RJ;432.0
PI;391.9
RJ;369.4
CE;442.2
RJ;
SC;
RJ;
BA;690.3
MG;
SP;
PR;408.6
SP;
MG;
PB;
SE;447.3
PE;514.4
RJ;
AC;592.8
MG;
TO;388.0
SE;400.5
RS;472.2
AL;
AL;432.5
CE;577.7
PI;
PB;540.4
PI;888.4
GO;
CE;451.7
CE;343.8
MG;544.9
SP;
RJ;382.3
PI;
SC;628.4
PE;
CE;788.5
RS;
RJ;753.1
CE;338.6
DF;807.4
PB;
RJ;
SP;
RJ;445.0
RJ;545.3
BA;340.1
MS;
RJ;708.4
SP;684.1
MG;405.2
MA;409.1
SP;
SP;
MG;592.2
TO;586.9
RJ;551.0
AL;344.4
SP;390.5
MG;745.7
RJ;457.3
DF;
SP;
PB;
BA;410.0
BA;437.1
PE;447.8
PA;379.1
SP;468.2
PE;
PE;
MG;411.6
PI;
GO;607.6
SE;423.9
RJ;501.3
BA;456.8
SP;695.6
MS;
PR;
SP;594.3
GO;481.8
RJ;605.5
MG;555.9
RJ;
AM;846.3
MA;407.0
MG;
PA;673.0
SE;541.9
RS;
MG;547.5
MG;366.6
SE;430.6
PB;415.3
SP;704.2
MG;494.4
SP;624.5
RS;397.6
BA;
SC;761.5
PR;645.7
MS;594.6
MG;665.7
MG;538.1
SP;
RJ;611.1
AM;470.3
RJ;373.7
MG;568.9
RS;592.7
PA;
RJ;
SP;435.1
PI;405.6
PR;664.1
CE;
AL;
RS;526.8
GO;488.7
SP;
RO;
SP;443.5
MA;477.1
RN;
PA;451.6
RN;462.2
PB;
MG;539.9
SP;518.1
PE;
CE;454.2
MG;440.0
MG;
BA;488.1
TO;
SP;613.1
PA;519.2
MG;503.4
SE;
SP;607.1
RS;380.6
GO;452.1
RO;
SP;756.5
MG;430.3
PR;
RJ;416.0
SE;
PB;554.9
PB;620.7
SC;477.7
ES;
BA;
SP;616.2
BA;
CE;528.7
MA;491.4
BA;505.6
CE;442.1
PA;
BA;
RJ;380.3
PR;601.0
SC;
GO;740.4
MG;441.3
ES;709.7
SC;430.6
TO;517.7
AL;474.0
MT;
DF;
RS;434.4
MS;367.8
GO;
RJ;626.8
ES;724.9
CE;
CE;
MS;671.4
MG;572.6
AL;485.4
PB;524.2
AL;487.4
GO;368.9
PE;393.8
SP;495.6
ES;
RR;
RJ;
PR;537.1
SP;796.9
SP;713.5
SP;357.8
CE;343.8
SP;857.5
SP;710.3
BA;624.6
PA;574.5
SP;
PB;691.8
BA;
RS;
RN;526.1
SP;
CE;557.5
RN;
SP;603.4
SP;452.2
CE;666.2
MG;
GO;584.1
GO;386.2
CE;465.3
RJ;
MT;
MG;
AC;
PE;469.1
MG;428.0
CE;388.6
GO;
BA;388.4
GO;569.3
SP;
SP;419.5
PI;
RJ;659.0
RJ;494.8
PE;330.8
PA;
TO;589.4
PA;574.4
SC;
RJ;382.7
PI;
MA;399.9
CE;742.0
CE;
CE;385.9
SP;703.2
RS;531.3
SP;
PA;
RJ;618.7
BA;469.1
PE;
MS;339.7
RJ;480.3
PE;487.7
CE;434.1
CE;630.2
CE;384.5
GO;
MA;400.1
RJ;
RS;489.5
CE;
PE;376.6
PR;508.3
PB;613.4
SE;679.0
SP;
MS;355.0
CE;387.0
RJ;
PB;649.5
ES;419.0
PI;646.7
BA;340.9
GO;920.7
PE;
BA;513.5
ES;
SC;684.8
RN;
PE;566.5
RS;544.0
SP;574.2
MG;649.9
SP;807.3
PI;745.1
SP;
SE;
MG;651.9
PR;
PA;
PA;434.0
PA;556.1
CE;563.8
PE;
GO;591.0
SE;475.7
SP;
RS;
SP;724.2
TO;616.8
SP;
MA;381.7
BA;
BA;743.3
CE;565.7
MG;639.6
CE;472.7
PE;
PI;
RS;
PA;450.6
MG;
BA;393.5
RS;608.3
ES;
MT;430.6
SC;411.8
RJ;
DF;
MG;
SP;
AL;
MA;354.0
PB;347.1
PR;408.1
PB;423.8
SP;572.0
DF;535.3
AL;
AM;377.4
PE;497.4
GO;
CE;
SP;371.1
PB;
SP;424.9
RO;
PB;
MT;818.8
BA;
SP;
PI;
PE;406.3
PA;468.2
SP;494.0
AP;340.6
PI;368.6
PI;641.7
DF;
MG;
SP;795.5
SP;702.4
CE;486.0
MG;821.2
SP;638.0
SC;600.3
RJ;646.9
MA;371.9
SP;435.2
MG;610.2
RJ;
RN;472.4
RN;
SP;675.5
RN;601.4
RO;442.9
CE;379.6
CE;
BA;
SP;651.4
MG;438.5
PR;711.5
MA;465.2
GO;677.7
MA;443.7
GO;646.6
RJ;727.7
PA;455.4
AM;375.8
RS;
RJ;455.9
BA;620.4
MG;478.7
ES;
PE;
CE;479.2
MG;
BA;
BA;
CE;563.2
SP;
MG;
RJ;418.6
RS;
MG;
PA;406.0
TO;393.1
PI;463.9
SP;
PE;503.7
TO;
CE;440.8
MG;
MA;337.1
SP;
MG;481.0
TO;
CE;
CE;576.5
RS;743.6
CE;505.2
GO;740.0
BA;331.1
AP;577.7
RS;718.1
AM;
MT;
SP;653.2
PA;376.5
AM;468.0
BA;400.9
GO;
SE;
SP;
SP;414.1
PR;
AL;515.1
BA;463.1
SP;706.1
MA;
MG;394.8
SP;586.9
PE;411.5
GO;
MG;582.3
MG;524.3
AM;
PE;763.0
AL;
MA;
CE;664.6
RS;413.2
MG;702.4
SC;
MG;441.4
PB;633.2
RJ;457.4
MA;567.9
MG;
BA;446.0
SP;376.8
CE;508.9
CE;
BA;451.3
MS;695.6
RJ;
RN;
PA;440.2
PA;552.0
CE;
MG;
SP;520.0
DF;607.0
PA;
MG;564.5
RJ;
PI;
BA;537.2
PR;442.7
CE;499.7
MA;413.7
PA;
RN;486.5
PA;
RJ;443.6
PR;
PI;393.1
PA;
BA;
SP;730.6
PB;501.0
BA;430.3
AM;614.9
GO;749.3
MA;431.3
MT;
DF;586.4
MG;
MA;378.2
TO;507.6
SP;859.8
AP;496.6
MA;666.5
PA;496.6
RJ;
CE;
SP;474.2
RJ;
SP;
RN;353.3
CE;378.2
CE;401.4
PI;444.1
RO;
RS;
RJ;686.3
ES;492.6
SP;
TO;
MG;636.7
MG;
PB;512.5
PI;373.5
SP;
PB;
PA;
SP;551.5
BA;426.6
SP;
SP;505.7
PA;
PB;
MG;504.2
PE;
PE;444.1
PA;362.6
SP;559.3
RJ;792.0
PE;
SP;429.5
RJ;409.7
GO;593.8
PE;450.5
SP;332.5
SP;655.9
CE;
AL;445.4
PB;
MG;510.2
MT;
MG;568.3
ES;
CE;
BA;
PA;561.1
SC;
RJ;405.6
MG;513.8
PR;498.5
CE;636.1
SP;685.0
PE;
PR;487.8
MG;
SE;
SP;
PI;626.9
SP;702.4
MG;567.3
BA;
PA;438.6
RJ;651.1
BA;510.3
MG;424.2
MG;
RJ;
ES;628.4
SP;573.2
PE;433.6
SP;
SP;
MS;955.2
RO;
PB;481.8
AM;476.4
SE;430.4
MG;
SP;416.9
PB;617.7
BA;419.3
CE;602.6
MG;433.7
PI;800.4
BA;
RJ;709.0
PR;
PB;
RJ;
MA;529.7
MG;587.9
SP;518.7
AM;
SP;658.2
CE;
MG;
GO;536.3
PE;666.2
PA;512.6
BA;493.3
SP;487.4
RS;374.7
MG;
SP;500.4
PI;
MS;
PR;
BA;630.1
CE;
SP;603.8
CE;672.3
RS;553.9
DF;
SP;499.8
PB;
PB;433.8
PA;502.3
PR;450.3
BA;431.2
CE;422.6
PE;
SP;730.6
CE;486.6
PE;
MG;491.5
MG;
SP;610.8
RS;
AM;535.6
PE;591.8
MS;
SP;
SC;
SP;
SP;
AL;554.5
AP;425.7
MT;555.4
MT;
PI;416.3
CE;540.3
MG;422.8
SP;
SP;472.6
RN;
SC;627.5
RJ;
MG;603.3
GO;380.3
BA;469.8
RN;
RJ;460.7
BA;577.4
MG;456.3
RN;
RN;388.2
MG;604.2
MS;546.2
SP;623.6
BA;
SP;
MG;557.7
MS;
SP;349.4
RJ;
PA;
PB;406.7
RO;
PI;333.9
SE;
BA;551.3
AC;495.1
MG;357.9
PA;427.8
PE;410.1
AM;
DF;781.0
AP;494.4
CE;416.8
MA;341.2
MA;602.1
RS;621.9
RO;398.3
PA;539.8
RS;575.9
PB;437.9
GO;630.7
SC;392.5
SP;
SE;421.9
PB;
CE;
PE;556.0
RS;517.9
PE;494.9
MG;559.0
PB;543.7
MG;
RS;684.2
MA;401.7
SP;442.3
SP;603.7
SE;
PE;461.9
RO;
MG;666.5
MG;680.8
PE;379.1
RS;577.9
RS;672.7
SP;
PE;
GO;651.6
AM;427.2
PA;
PI;508.3
PI;514.1
SP;
RJ;
PI;634.8
RJ;419.1
BA;629.1
RN;501.5
BA;449.2
SP;664.3
SE;560.2
PA;347.1
PI;496.7
MG;856.2
RJ;483.8
PE;774.5
PI;607.1
SP;574.9
PA;520.6
GO;479.0
MA;505.0
PI;696.1
PA;538.0
PB;341.8
RJ;650.6
SP;634.7
SP;420.1
PA;524.2
GO;
GO;427.5
PE;
BA;581.2
MA;
MT;
MG;773.6
PB;896.3
SP;497.0
MA;
CE;831.9
SP;604.4
SP;
RR;550.2
PB;369.0
CE;505.8
PR;
RJ;415.9
SP;434.4
GO;663.3
SC;559.4
SE;428.0
BA;641.0
MG;
SP;523.0
SP;348.7
MT;568.3
PR;
MT;
RJ;
PE;375.1
PB;
PA;429.6
MA;
SE;473.6
SP;774.5
RN;487.2
SP;554.0
SP;
PE;388.4
RN;456.5
GO;735.2
SP;666.4
DF;643.6
MA;425.9
AM;527.0
TO;595.1
CE;801.5
PR;454.9
SP;388.5
SP;
PB;444.6
MA;469.4
RJ;
RJ;
SE;625.6
CE;
BA;694.5
MA;
PB;412.5
MS;650.8
MG;541.5
PE;526.1
PB;407.3
MA;510.1
RJ;656.5
MT;
MA;618.2
CE;
PR;
MG;
RO;555.6
GO;
MG;
PA;413.9
RJ;456.8
BA;592.0
BA;
PB;841.3
PE;512.5
PA;
CE;534.3
BA;
MG;824.3
PI;705.7
RJ;433.3
ES;671.1
PI;
AL;444.0
BA;
MA;
RS;403.0
RJ;
MG;
SP;
MG;670.9
RJ;534.8
DF;482.8
PE;459.9
PE;
RJ;
ES;468.4
SP;
PA;
PR;
RJ;647.6
GO;
SP;793.8
SE;
MA;603.5
SP;
PE;472.7
MA;400.5
MG;460.8
PB;600.9
CE;357.0
SP;426.5
MG;461.9
DF;745.9
GO;850.2
SP;
TO;449.1
PA;478.6
PA;
CE;414.4
RO;380.4
CE;
SE;336.9
RO;485.5
RJ;506.5
MG;464.1
CE;670.1
MA;588.1
RN;488.5
SP;805.1
SP;607.7
AM;
PR;
MG;734.2
ES;507.7
AM;441.2
MA;
MA;
MT;551.1
GO;665.0
SC;654.3
MG;
BA;
BA;
SP;
PE;519.7
RJ;
PR;494.5
MG;664.8
PB;416.8
SP;
SC;622.1
MA;629.2
MG;409.1
BA;427.9
MG;373.4
BA;552.5
PR;
MG;725.9
RN;384.9
SP;499.6
CE;651.7
MA;611.1
PA;
PA;
BA;
BA;454.2
PA;453.3
RN;407.5
SP;
RJ;440.9
MG;623.1
DF;748.3
AP;429.9
PA;
SP;
AL;531.6
BA;
MG;648.2
AL;362.8
SP;
SP;
RO;348.1
RS;503.8
MG;393.6
PB;599.4
RN;628.2
RO;
MG;445.1
PR;554.1
SP;728.1
RJ;387.7
AM;
SP;453.6
