SG_UF_PROVA;NU_NOTA_MT
CE;466.9
CE;369.7
BA;420.0
AM;519.7
SP;822.4
BA;
DF;729.0
CE;389.0
MA;337.6
ES;568.9
RS;502.0
SP;445.4
PR;871.8
MG;723.0
PA;583.3
SP;
PI;470.2
GO;460.2
RJ;463.8
RS;
RJ;
GO;472.8
MA;676.1
BA;448.6
CE;
CE;453.3
AL;354.6
PE;738.4
MG;625.8
BA;439.6
ES;
PR;
PB;383.6
RJ;435.7
MG;344.9
BA;
AC;534.9
RS;
SP;585.7
RS;399.3
MG;
PB;477.2
BA;514.0
RN;708.7
RS;572.8
CE;347.4
RS;840.2
AC;
BA;
PA;608.3
MA;539.8
GO;565.5
SP;
BA;380.9
PI;412.5
PA;470.4
RJ;566.8
GO;
BA;
SP;
MG;539.0
CE;675.7
PE;583.5
RJ;604.9
RJ;586.5
RJ;340.6
SP;392.5
BA;517.1
BA;
SP;498.4
BA;
PA;372.2
BA;381.5
PR;742.3
DF;374.9
SP;427.7
RJ;722.3
SP;600.5
GO;774.2
ES;552.3
AC;
RS;
RJ;575.6
RJ;376.6
PR;434.6
SP;678.1
SP;486.2
MG;819.8
PB;577.5
SP;671.9
SP;477.8
RJ;408.2
RJ;640.0
PE;626.8
PE;692.8
CE;
PA;606.8
RJ;760.6
MA;506.0
PB;767.3
ES;411.3
PA;395.4
PI;799.7
CE;393.0
SE;589.3
PA;412.4
PE;741.4
PR;
PA;441.4
CE;378.4
AM;470.1
CE;579.3
BA;376.9
CE;351.3
AC;
CE;356.9
SP;516.5
SC;
RJ;578.8
BA;566.4
CE;428.0
PR;575.1
SP;457.6
CE;782.1
PA;388.1
TO;623.6
SP;563.1
RJ;481.8
PR;729.0
BA;
CE;
MG;548.3
MG;573.2
PE;462.1
MG;408.9
AL;409.1
PB;446.1
RN;
SP;446.3
CE;
RS;625.5
RJ;
MA;392.1
MA;
BA;420.5
MA;393.8
PA;369.4
AM;386.3
SP;448.0
SP;
SP;666.7
MA;
ES;
MG;680.5
GO;433.7
PI;449.0
MA;596.2
AM;
RJ;789.3
PR;722.4
SP;558.9
MA;345.8
CE;588.8
PB;393.5
PA;645.8
PR;
SP;596.6
SP;612.8
MA;
BA;659.3
SP;627.6
ES;
SP;485.5
RS;660.1
AL;
PE;482.4
GO;408.6
PA;361.2
SE;510.2
PI;594.2
ES;
SP;398.6
MT;331.6
MG;
RJ;631.7
RJ;631.0
MA;558.2
RJ;445.3
PA;
GO;481.8
SC;
PI;
ES;624.2
RJ;
MA;433.3
PA;525.3
PA;544.8
AM;487.9
RS;481.4
BA;424.1
RS;541.4
AC;
PR;399.2
PE;
RJ;
CE;574.3
MG;748.3
MG;376.3
SP;567.6
AL;513.7
PR;687.6
CE;644.4
PA;
RS;713.6
CE;723.5
MG;
PR;454.4
SP;438.5
BA;
MA;493.7
SC;
SP;538.3
AC;507.3
GO;570.4
ES;607.2
DF;
GO;762.0
RS;698.9
PR;
MA;508.2
AM;455.0
SP;754.6
PR;586.8
PA;424.4
SC;
MA;366.2
PA;454.7
RJ;0.0
MA;350.0
BA;
MA;412.7
BA;
BA;391.1
CE;
RS;
RJ;613.1
SP;644.1
SE;
PE;
SP;547.8
BA;
ES;
BA;580.5
RJ;506.5
RS;519.1
BA;420.4
SP;549.8
SP;
MA;374.2
MG;
GO;535.8
BA;593.8
RJ;362.2
RN;561.3
PA;440.5
PB;705.5
BA;614.0
MG;630.3
BA;505.4
PA;705.2
MG;673.1
SP;
BA;577.1
RJ;569.2
MA;472.0
RJ;716.4
PA;523.0
DF;386.0
BA;454.0
PE;530.7
MG;508.1
CE;524.1
SP;400.5
MG;592.7
PE;433.5
AM;
PI;382.7
MS;587.8
PR;562.2
RS;
RJ;
PB;383.9
MA;393.8
MG;
GO;674.9
SE;400.5
CE;705.1
PA;609.7
RS;658.5
PE;501.6
ES;656.8
SP;648.0
RJ;352.5
RN;402.0
CE;659.7
PE;644.4
PE;408.0
ES;463.7
DF;335.7
SP;618.4
MS;
CE;410.8
PR;634.6
RJ;602.5
PA;703.1
RJ;
MA;
AL;615.4
MG;523.8
MA;436.5
PA;363.8
RJ;
CE;566.7
PA;
BA;737.1
MA;499.4
CE;
SP;581.9
RS;550.0
RN;642.6
SP;368.1
AL;623.3
MA;332.2
PI;434.3
RS;562.9
PI;718.6
BA;399.6
RJ;484.7
MA;738.3
PI;622.5
PI;504.2
AL;
CE;
SP;708.3
RS;
PA;440.5
GO;342.1
SP;637.3
PB;553.3
SP;607.8
SP;
SE;669.1
RJ;669.2
PI;607.2
CE;482.4
SP;637.6
RS;488.5
RS;479.3
CE;579.8
MA;410.7
SP;708.4
MG;613.2
SP;
MG;
BA;
CE;686.5
BA;
AL;716.4
PA;674.4
SP;437.3
AM;478.3
SP;730.3
RJ;501.3
SP;580.1
SP;
PB;673.1
SE;474.2
CE;588.6
MG;
RS;450.4
GO;396.0
MA;611.5
CE;653.8
SP;535.9
SE;598.7
PA;496.8
MG;661.1
PB;458.0
BA;380.9
BA;507.0
SP;373.0
PA;436.6
SP;
PB;427.8
MG;
MT;432.8
PE;
SP;460.0
MG;567.0
SP;
BA;396.3
PB;372.0
BA;472.6
SC;683.3
MG;475.6
MA;742.7
RN;596.6
MG;666.9
MT;466.6
SP;412.7
PR;798.3
SC;623.1
SP;
RN;675.6
SP;
CE;
RJ;438.7
RJ;
BA;
CE;442.4
CE;495.2
PA;462.0
SP;540.6
PI;540.0
RJ;
RJ;497.1
RJ;
ES;645.4
SP;701.3
RJ;586.1
MS;855.3
RJ;748.2
BA;
PB;588.7
CE;494.5
SP;460.0
BA;639.6
RJ;450.6
CE;539.8
BA;505.4
SP;684.7
BA;503.1
CE;401.5
PB;384.3
SE;379.8
ES;576.9
AC;
CE;
SP;641.4
SP;443.0
PE;532.0
CE;691.9
RJ;609.6
PR;395.9
ES;
PB;
RJ;560.3
CE;410.6
MA;367.1
PI;346.8
SP;655.3
SP;545.7
BA;589.6
SP;
SE;376.9
MT;507.9
CE;483.2
PR;469.9
RR;611.8
MG;378.0
RN;340.4
RS;
PE;456.1
SP;483.4
PE;
MA;458.4
ES;419.6
BA;402.2
PR;755.9
SP;351.7
SP;680.5
RJ;751.9
PE;377.6
SP;520.0
CE;443.0
AM;396.3
BA;515.3
MT;958.6
MG;487.2
DF;413.6
MA;457.7
BA;
GO;
PE;435.2
DF;
BA;612.8
PA;503.0
PB;493.9
MA;
PR;564.5
PA;662.0
CE;493.1
TO;677.8
RJ;655.0
MG;433.2
SC;602.4
PA;438.5
PE;765.7
RJ;499.8
CE;506.7
DF;346.9
RS;572.2
PA;390.3
RJ;767.2
SP;682.7
RJ;464.6
AL;
SP;646.8
RJ;
AM;608.5
BA;648.2
PA;482.8
PA;447.4
AM;
PA;452.5
BA;348.3
RJ;
RS;597.1
BA;434.9
RJ;
ES;552.4
BA;438.1
CE;680.8
PE;415.8
RN;644.3
TO;705.3
PA;
RJ;504.1
RJ;486.1
MG;737.6
PR;826.9
MS;394.7
GO;671.6
SP;490.0
SC;801.3
CE;502.7
SP;444.3
MG;485.9
RS;611.8
CE;600.1
MA;372.8
SC;
MA;599.1
MT;
PA;
AP;574.4
RJ;442.5
SP;675.9
BA;508.7
RJ;554.4
SP;
PI;
AL;550.7
GO;
SC;394.9
MA;649.4
RJ;450.3
AM;447.1
RS;412.6
PE;425.9
RS;457.5
RN;372.9
SP;502.1
RJ;
PI;
BA;730.8
RN;577.4
PI;561.5
MA;
PR;438.5
CE;484.7
MS;
PR;452.2
RJ;546.8
PA;
RJ;451.0
PB;502.4
AL;
SP;426.2
SP;432.8
SP;725.5
RJ;642.8
RJ;498.3
CE;474.6
CE;425.9
PA;
CE;495.0
RN;510.1
SC;427.9
BA;
PA;396.0
RJ;518.8
BA;335.2
SE;340.6
BA;657.1
RS;597.8
CE;698.1
PI;456.7
CE;615.3
SP;465.8
CE;
MG;335.2
RS;692.1
MG;
MG;664.4
MA;481.6
CE;789.4
RJ;
RS;580.7
CE;518.5
PI;401.7
RJ;
RJ;
MA;510.7
PE;
MT;562.0
CE;534.4
MG;605.5
PA;335.4
DF;580.4
PB;396.7
BA;692.1
PB;491.2
PR;476.1
PA;331.6
ES;678.0
BA;662.9
GO;
SP;392.1
CE;702.3
MA;460.9
SP;
SC;402.6
GO;598.4
PI;450.3
PE;454.3
GO;464.6
CE;
MA;669.4
BA;607.9
PI;420.0
GO;
RN;460.2
PE;
CE;
GO;
MA;393.0
CE;813.9
BA;597.5
GO;367.4
BA;534.9
CE;523.4
RN;713.4
GO;
PE;523.7
DF;634.7
CE;422.6
SP;465.4
SP;601.3
PB;596.7
AC;653.3
BA;
GO;552.2
RS;736.7
PB;
BA;544.7
AL;358.8
CE;621.6
BA;424.1
AL;
PA;
CE;411.6
MA;490.2
MG;
SP;399.5
AP;431.6
RJ;542.0
GO;483.1
CE;
BA;661.4
PB;764.1
RN;541.5
RS;503.3
PA;
MA;583.8
BA;481.0
RS;445.8
PA;473.3
MG;
SP;558.8
RS;472.0
GO;568.2
GO;418.2
MA;365.5
PE;460.9
MG;616.3
BA;589.0
AL;541.8
RS;821.0
RJ;754.2
RS;476.2
GO;528.0
PE;727.7
CE;735.3
MS;601.6
RS;582.9
ES;
MG;715.5
MA;518.4
CE;
MG;456.2
BA;
CE;520.1
SP;
MA;394.4
MT;664.3
ES;464.5
PR;456.5
RO;651.9
PA;427.8
AM;
SP;761.5
SC;621.2
BA;
PI;482.1
RR;337.2
MG;566.3
RN;572.0
BA;656.8
RS;463.9
PE;694.8
SP;451.6
RN;479.3
BA;526.0
AL;
MA;491.2
SP;482.5
RN;673.2
SP;395.9
RJ;
BA;
BA;462.6
DF;758.4
PI;
SP;564.2
SP;
RO;514.1
SP;538.3
MG;
RN;509.2
SP;670.9
SP;428.5
PE;
PA;
BA;533.9
BA;648.8
GO;
PA;340.0
SP;737.7
SP;
RJ;461.5
RO;
RS;406.1
BA;
SP;451.5
RS;676.8
SP;425.8
BA;
BA;
PE;
GO;
GO;588.5
MT;514.7
MT;464.1
CE;469.7
PE;446.8
GO;744.5
PE;
BA;
MS;621.6
SP;
RS;560.8
MG;796.6
PE;
RJ;
MG;699.0
ES;740.2
SP;579.7
MG;462.6
PA;663.0
PI;425.9
RS;
MS;609.7
BA;485.3
MG;484.1
RS;678.2
RJ;614.9
RJ;503.4
CE;486.6
BA;
BA;387.7
PB;509.3
PA;470.0
RS;701.5
SP;676.0
SP;611.1
PE;
SP;559.4
DF;424.9
MT;334.0
GO;571.0
PE;602.2
AL;441.0
MG;531.4
MG;378.8
BA;589.2
SE;498.3
MA;392.3
MA;
AL;626.0
RJ;372.1
SP;371.5
MT;455.7
SP;
PB;647.6
PE;490.2
CE;385.2
SP;658.9
CE;403.2
MA;550.2
RJ;689.0
SP;601.5
PE;605.8
PR;386.6
SP;453.2
RJ;474.1
BA;
RN;
MS;469.4
CE;351.6
RS;
MG;335.6
RJ;393.6
ES;596.5
SP;702.0
MT;555.9
SP;400.1
SP;637.1
PI;332.9
MG;411.1
PR;
CE;639.8
CE;742.9
MG;
SP;
BA;732.1
CE;
MS;642.1
RN;360.3
CE;531.4
MG;
DF;472.4
RJ;368.2
RN;386.4
GO;400.1
PI;373.5
BA;660.2
PE;572.7
GO;492.6
PE;408.2
RJ;
RJ;414.6
CE;835.3
SP;464.6
BA;410.3
BA;570.5
RJ;518.0
SP;
PA;409.7
GO;785.9
MG;702.5
RN;
ES;629.1
RN;648.8
BA;
SP;347.5
MA;402.9
BA;580.9
DF;441.0
SP;643.4
MG;618.2
PI;363.7
AL;355.5
GO;517.5
CE;667.0
RN;399.0
MA;365.2
SP;738.5
RN;
BA;613.9
SE;
CE;
BA;633.9
MG;458.5
RJ;
CE;382.7
PR;396.3
SP;
PB;590.5
MG;734.2
PA;
SP;
RJ;421.9
SP;459.3
RJ;626.9
RS;
SP;729.4
SC;480.4
SE;384.5
SP;
RN;664.5
SE;
SP;511.8
GO;
SP;723.4
SE;393.9
GO;549.3
RN;741.9
PB;771.8
BA;
SP;
MS;702.0
RS;412.9
PA;
SP;465.5
PE;357.3
MS;553.8
SP;703.5
SC;716.6
PB;645.4
GO;531.8
GO;532.3
PR;
MS;418.6
MS;
SP;568.2
PB;594.2
RJ;632.4
BA;
PE;823.5
SE;335.8
BA;695.9
AM;
RS;549.1
SP;518.2
RS;658.3
SP;631.8
SP;450.8
PB;460.6
CE;648.1
PR;
TO;
PA;
PI;422.5
BA;416.2
SP;642.0
SP;447.7
MG;715.6
CE;
SP;614.4
BA;507.0
PR;519.8
BA;443.1
AM;
PE;547.8
PB;763.3
PB;862.0
AM;483.6
BA;373.6
PB;
SP;671.6
SP;
SE;657.7
BA;493.0
PE;
PA;634.0
SC;453.5
MG;726.8
CE;665.3
SP;486.0
SP;482.8
RN;716.0
BA;376.8
PI;644.3
RS;530.5
RJ;356.0
BA;501.6
PR;431.3
PB;668.8
PE;343.2
GO;364.1
GO;621.0
MA;598.7
PI;373.9
RS;637.6
CE;567.2
RJ;529.6
SP;
BA;624.3
RJ;729.1
CE;494.0
TO;490.5
BA;
SP;753.7
RJ;
MG;706.0
MA;625.5
SP;
MA;546.3
CE;478.6
MG;
BA;
CE;546.8
MG;331.2
GO;471.1
BA;
CE;372.1
BA;
MG;647.7
PI;496.6
SP;526.2
SC;
SE;532.7
SP;372.4
BA;350.9
RJ;642.1
AC;396.5
MG;718.3
AL;675.6
SP;796.1
PE;603.6
RN;629.3
ES;515.1
PB;
MS;421.7
RJ;668.1
GO;712.3
PA;353.9
MG;
PB;663.9
RR;541.9
RJ;571.5
GO;
PI;602.0
CE;710.6
ES;396.8
PR;723.0
CE;662.0
SE;706.9
BA;360.0
RJ;
MA;464.1
RO;359.3
PI;
PA;510.8
PE;613.0
MA;399.0
RJ;
PB;611.6
TO;
MG;446.5
BA;
SP;
RS;451.4
PR;752.1
PR;633.2
SP;629.0
MA;479.9
AM;356.3
RJ;533.5
PA;504.4
CE;599.7
PI;480.3
PE;442.7
BA;333.0
SP;
AM;
GO;718.1
PE;548.7
MG;383.1
PE;
MA;601.9
MA;
BA;452.0
CE;728.1
TO;728.4
SP;567.6
SP;462.4
PE;388.5
PA;
RJ;
MG;606.8
RJ;603.3
PR;
BA;392.2
GO;
RO;676.5
GO;
TO;597.9
CE;721.3
PR;575.4
CE;561.1
SP;592.3
BA;361.7
AM;408.8
RN;
BA;474.1
GO;460.3
RJ;592.2
MS;
PE;618.5
ES;426.2
MG;542.7
MT;350.0
MG;405.2
BA;
DF;378.2
RN;671.2
RS;627.2
SE;438.8
CE;
SP;720.0
AC;
ES;
RS;584.6
CE;396.5
SE;715.4
DF;
DF;631.8
BA;392.3
GO;0.0
BA;461.1
MS;381.1
BA;509.6
PE;792.9
BA;430.5
SC;509.0
RJ;475.5
CE;457.3
PB;
AL;521.6
AM;403.5
MA;562.4
SP;393.7
MG;616.2
CE;724.4
RJ;
RS;390.8
PI;472.3
PE;401.6
SP;409.8
RN;471.5
PB;492.4
RJ;755.2
ES;548.7
BA;625.2
RJ;426.2
PE;
PB;829.4
RJ;
PE;549.1
SP;698.0
RO;444.2
SP;554.5
MT;456.1
GO;
SP;477.8
RS;497.8
MG;752.3
PE;371.8
CE;392.3
MT;365.1
BA;
SC;575.1
RS;477.6
PR;
SP;777.9
SP;408.0
CE;681.1
RR;777.3
RS;757.6
GO;
SE;562.6
PE;
PB;
GO;364.5
BA;543.5
MA;331.2
PA;0.0
RJ;
RJ;426.0
RN;456.1
RS;544.5
PR;596.4
SP;547.9
PA;
ES;
SC;
AL;
GO;437.7
PE;694.0
MG;501.4
SP;505.7
MG;522.6
BA;
CE;486.1
PA;452.3
BA;490.1
AM;646.5
CE;
RS;433.2
PE;474.6
ES;537.9
MA;
BA;433.6
MT;519.3
SP;574.0
SC;688.3
AM;676.9
CE;478.3
SP;667.2
SP;666.7
GO;718.7
PI;410.2
CE;476.6
PB;429.0
BA;
CE;465.1
SC;650.8
RJ;
RN;552.6
MA;428.0
SP;651.1
PA;394.5
AM;485.8
GO;
BA;587.6
RS;445.5
PE;423.0
MT;347.5
RJ;505.5
RN;571.2
PA;607.1
AM;389.5
GO;
SP;725.8
MG;658.5
RS;
RS;
SP;393.4
PE;427.6
CE;366.6
RJ;641.7
PR;791.9
TO;
PA;495.4
MG;
AM;579.3
BA;
CE;588.0
SP;
AM;
RN;332.0
SP;456.9
AL;458.1
RR;586.4
MT;397.9
PA;369.8
RJ;895.7
CE;572.3
DF;684.5
MA;377.2
PE;662.2
TO;
BA;409.8
PA;691.8
SP;
BA;389.6
SP;575.2
SP;586.3
RS;430.4
PA;
RJ;468.9
SP;497.4
PI;467.1
CE;395.9
PR;404.3
PA;347.9
MA;629.4
SC;545.9
PI;433.5
CE;512.8
BA;679.1
PA;411.4
PB;
BA;472.5
DF;713.2
RN;501.8
AL;
RO;
PR;619.5
AL;388.3
PA;544.4
PA;
RJ;551.7
MA;590.8
CE;342.8
RS;493.6
GO;465.1
RS;643.5
SP;765.5
SP;587.4
PR;
MA;393.9
MG;351.2
MA;556.5
RJ;
SP;390.2
SC;
SP;590.7
SE;
PE;701.7
MG;
RJ;
CE;621.2
RN;461.7
PR;340.3
CE;669.9
RJ;826.6
MA;370.5
PR;
MG;547.6
BA;464.3
PA;709.2
SE;607.1
RJ;
MG;430.0
PE;406.2
RJ;605.8
AM;401.3
MA;512.4
DF;579.0
SP;535.4
PA;468.5
RJ;500.1
CE;543.4
MS;
MG;
PB;406.6
SP;601.4
SP;565.4
PA;421.1
PB;517.5
BA;376.0
RO;666.3
SE;
ES;
PA;367.6
SE;
MA;458.1
DF;562.6
MA;440.9
BA;529.8
DF;647.1
MG;497.6
AM;548.4
SP;484.3
PR;
ES;443.6
PE;769.9
RJ;491.1
CE;350.5
ES;428.7
CE;682.5
SP;536.2
PE;562.1
SE;374.5
PE;
MA;512.8
RJ;444.0
PA;369.5
SE;
CE;483.0
RS;429.8
PE;
RS;737.2
MG;628.7
RJ;390.2
BA;444.6
SP;434.2
RJ;
RN;681.2
RN;658.7
BA;441.8
SP;
PE;381.8
PA;421.7
SP;603.4
MG;
PR;480.2
BA;654.2
PR;688.9
GO;
BA;356.3
SC;476.4
PB;374.7
SC;613.3
DF;889.1
AL;596.4
MT;
CE;521.6
BA;
RJ;
AP;502.3
PR;483.9
SP;479.4
GO;559.9
CE;486.2
PB;467.5
BA;
CE;
CE;
RN;579.4
AM;420.4
RJ;789.7
PB;
SP;
RN;339.5
RJ;640.5
PE;522.0
PE;394.6
MG;719.0
RS;680.7
RJ;629.0
SP;571.4
SP;483.9
SP;421.0
PB;354.0
CE;736.3
BA;373.3
RJ;
GO;546.5
SC;607.0
MG;
AM;615.3
SP;646.7
BA;554.3
RS;
RJ;399.8
BA;484.2
GO;
PB;419.9
AC;373.1
BA;660.1
SP;626.9
SP;711.6
MG;731.7
AM;
PE;496.6
CE;507.0
PE;361.0
CE;545.7
DF;
CE;840.3
PB;
BA;
CE;782.4
BA;483.2
AL;473.5
SP;
AM;421.5
SC;
PA;
CE;333.3
RN;346.2
SP;529.0
BA;
BA;331.2
CE;466.7
CE;471.5
SE;427.9
SE;401.9
RJ;
RJ;528.7
RS;545.4
SP;509.5
BA;426.9
SP;402.9
MG;561.1
PA;423.2
MG;610.0
RJ;
ES;
MG;
SP;479.9
RJ;457.3
BA;387.9
PB;436.0
BA;545.0
CE;453.3
RN;624.2
SP;623.7
BA;409.5
MG;477.6
CE;334.8
RJ;568.7
BA;350.0
GO;353.9
MA;
PA;376.6
PA;591.2
AP;567.5
CE;395.1
CE;667.1
PE;642.7
SP;
PA;412.7
CE;612.3
SE;431.3
MG;515.3
SP;419.4
GO;
BA;411.4
CE;749.0
MT;
SP;
PA;509.9
SE;433.0
SP;523.4
PA;713.1
RS;
PI;490.0
BA;741.6
RJ;408.0
PI;
CE;449.4
RJ;
AP;486.6
PB;460.0
MA;787.9
AL;
SP;
RS;706.0
MG;545.3
PE;635.8
PI;
ES;354.2
AL;667.6
ES;470.2
MA;
PR;471.7
MG;346.5
SP;530.4
MT;427.3
MA;480.2
MA;535.4
PA;
SE;480.3
SP;678.7
PB;435.6
PA;441.9
MG;429.2
MG;673.2
AM;541.1
CE;524.4
MG;408.1
SP;485.3
RJ;760.3
AL;
BA;389.4
SP;801.7
RJ;456.9
SP;
RN;531.9
BA;
MG;
PE;
CE;452.7
RJ;
PE;486.9
CE;524.4
TO;
RS;490.3
SP;
PI;344.6
MG;
SP;629.8
TO;386.3
RN;680.6
PA;
MG;734.4
PA;
AL;651.2
BA;
PE;339.5
ES;
RS;686.2
MG;
MG;531.0
PI;514.5
PE;503.6
PE;452.6
SP;
MA;
PB;425.3
MG;792.5
CE;432.6
RS;423.3
SP;610.8
PA;389.0
PB;356.3
SP;616.3
MG;479.3
RS;416.1
PE;
CE;402.9
ES;614.2
CE;
AL;804.3
SP;459.7
PE;487.7
BA;
CE;711.7
GO;620.6
ES;643.7
PE;364.3
SP;719.0
BA;608.7
ES;
MA;556.6
GO;391.6
SP;
BA;445.2
PE;445.4
BA;376.8
MG;
BA;534.6
ES;496.4
RN;427.3
RN;
BA;
GO;383.5
BA;437.3
GO;466.4
AL;412.2
AP;486.8
RJ;527.9
PR;610.1
CE;656.9
MG;496.0
CE;496.1
RJ;621.6
PB;410.3
ES;494.2
SP;544.9
PB;351.9
MA;476.5
RS;651.6
SP;443.7
PB;349.8
CE;378.6
MA;
PA;565.0
MA;384.9
CE;433.5
BA;654.0
MG;549.5
TO;518.1
SP;613.0
RN;
RN;
CE;348.2
PA;676.0
PI;
PR;519.5
CE;684.8
RJ;448.0
RN;460.4
AP;459.7
MG;651.2
MG;556.0
SP;607.7
RN;780.8
PR;637.8
RJ;433.6
SP;400.0
PA;500.3
AC;497.5
SP;438.3
RS;726.0
SC;642.8
RS;664.6
BA;436.2
PB;
SP;459.1
RJ;
BA;416.4
GO;509.0
RS;715.7
RS;
PB;577.0
SP;747.3
ES;710.8
MG;
PA;
PE;337.7
CE;
MA;
RS;582.9
ES;596.1
BA;
AL;615.1
CE;
SP;458.4
RJ;
BA;435.2
PE;
RJ;561.4
SE;497.5
PE;
SP;633.4
PE;
MG;
PR;627.9
PE;692.2
ES;366.1
MA;356.9
BA;427.0
PB;636.8
MG;
RJ;448.0
BA;458.2
MT;486.7
MA;363.4
PA;478.5
BA;
GO;331.9
MG;
MG;650.0
RJ;550.9
BA;443.8
AC;621.6
RJ;475.8
SP;
GO;578.9
AP;541.4
CE;
RJ;729.1
CE;
BA;702.1
AC;406.0
DF;616.3
RJ;357.2
SP;
MG;
PB;
PA;453.2
PE;536.7
GO;504.6
SP;582.4
RN;910.5
RJ;551.5
RJ;
MG;
CE;
PE;593.5
ES;576.1
PE;
RJ;674.2
AL;391.1
PE;591.2
SP;
PB;562.5
AM;584.8
RS;500.5
RJ;666.4
BA;
SE;
RS;556.8
PB;482.3
RJ;
BA;492.7
SP;677.4
RS;
AM;546.5
MA;391.1
CE;685.4
AM;470.8
MG;577.2
RS;470.8
MG;537.4
PR;
PA;490.7
SP;379.6
MG;730.9
BA;397.5
SP;
PA;447.3
BA;384.0
RS;
PA;399.5
PB;757.4
RJ;398.4
PA;432.9
RJ;
MT;
MG;511.6
SP;558.7
BA;
PA;
RJ;372.7
MG;497.4
BA;
RJ;385.9
GO;
RS;608.9
AM;
MG;
AP;484.2
SP;446.0
AM;
PR;676.6
SC;
PB;586.0
MT;
MG;565.4
SP;
AM;618.2
MT;
MG;374.7
PR;
RJ;401.4
SP;885.1
PE;357.1
SC;495.4
GO;720.2
BA;
MG;620.2
CE;
TO;769.4
CE;360.9
SP;653.0
PA;648.6
AP;635.1
RJ;522.3
RJ;512.5
CE;415.8
PA;365.0
PA;403.3
ES;612.0
PR;850.7
SP;426.3
BA;579.8
CE;396.1
SP;495.1
CE;406.0
PB;584.5
RN;696.3
RN;546.0
PR;
PE;429.6
CE;
PB;822.8
RJ;519.5
SP;633.6
SP;476.8
CE;382.7
GO;
RJ;508.2
ES;449.6
ES;
BA;
PE;
RS;631.4
BA;412.5
SP;507.4
ES;448.8
ES;
PE;538.3
BA;359.0
SC;
PI;592.4
MG;
GO;734.4
PA;508.3
PB;355.5
BA;504.3
DF;
CE;640.9
SP;
RS;582.8
AM;
RJ;395.8
RN;442.3
MA;407.8
BA;514.0
CE;694.8
RS;381.1
SP;
BA;609.0
BA;498.8
SC;
MT;
SP;749.6
TO;377.2
PE;613.6
PR;
AM;450.1
CE;364.0
BA;425.0
RJ;590.3
RJ;633.7
MA;339.6
SE;476.7
SP;860.9
RJ;569.3
PR;
MG;
PE;672.9
SE;413.0
RJ;601.1
PR;518.0
PB;349.7
RJ;449.4
ES;488.5
PB;470.5
SP;468.8
PE;
SC;393.1
AP;677.0
RJ;568.6
MG;590.9
SP;515.2
CE;803.0
PB;551.2
MG;774.3
RJ;696.0
MG;482.0
MG;593.5
BA;
PR;569.6
SC;334.9
PA;375.3
SP;570.4
AM;362.1
PE;695.7
MG;455.2
AL;
BA;640.4
RJ;
MT;381.1
SP;
PA;536.5
TO;450.2
PB;482.5
MA;
CE;367.6
PA;
MA;619.3
RN;398.2
SP;
SP;677.3
SP;851.8
SP;
RS;522.8
PA;662.0
SP;642.5
CE;469.8
PI;368.0
ES;385.6
MG;
BA;489.3
RJ;534.8
CE;365.9
CE;728.0
CE;429.3
RN;431.6
RS;587.8
BA;501.7
PB;
AM;
CE;439.2
CE;713.6
SP;430.3
MG;759.6
CE;412.5
RN;376.9
AM;550.9
PI;762.1
RJ;651.5
PI;610.1
CE;534.1
MG;613.3
AL;
BA;588.4
RJ;565.3
AL;
CE;714.1
SP;511.0
GO;390.0
RJ;480.5
MA;452.7
MG;
PR;
PE;776.3
RS;
BA;631.1
RS;
CE;626.8
BA;329.5
BA;
BA;386.0
SP;459.3
ES;
PB;487.2
PB;754.9
BA;539.5
DF;540.9
SP;458.2
BA;447.5
SP;
GO;705.0
PA;
BA;442.2
SC;543.2
RJ;
AL;537.0
MG;
RJ;390.1
SC;343.6
CE;560.4
BA;452.7
AL;359.3
MG;
RJ;673.5
CE;691.0
AL;
AM;503.2
SC;
PA;467.1
PR;863.9
CE;491.0
RN;538.7
PR;481.5
SP;0.0
RS;0.0
RN;740.6
GO;497.1
BA;481.0
CE;
RJ;418.9
PR;804.9
SC;669.2
PR;684.2
PB;417.7
RJ;577.3
RJ;639.1
PA;475.3
SP;693.7
SE;363.6
CE;
MA;
DF;481.1
SP;
SP;696.2
GO;794.1
MA;558.9
SP;
BA;428.0
PE;559.1
PA;384.6
DF;
PE;700.1
SP;732.0
RN;536.2
RJ;636.6
MS;474.3
RN;683.4
CE;379.6
RS;
CE;
RN;413.4
PA;443.9
ES;
SP;442.9
DF;597.0
SP;356.2
BA;538.5
PA;752.8
MG;791.1
SP;482.0
GO;411.9
MG;634.0
RS;613.3
RN;642.4
SP;
MG;710.2
BA;350.0
PI;377.0
CE;652.3
RJ;663.6
SP;525.5
PE;546.5
AL;417.9
RJ;486.0
GO;451.5
RJ;621.5
RN;360.0
BA;495.4
PA;
PE;
BA;347.7
RJ;
PR;477.1
SP;520.0
CE;397.6
SP;
RJ;
RJ;576.1
MG;533.0
RN;461.7
MG;537.2
RS;391.5
SP;491.9
CE;427.2
RS;479.8
MG;
AM;551.2
MT;487.3
PR;442.1
RJ;343.0
RJ;641.3
RJ;
RS;617.4
RJ;465.2
PI;533.8
PR;
AP;
DF;609.0
SE;401.1
DF;558.8
MG;367.6
BA;
RJ;480.7
PR;595.1
SC;380.9
MG;587.0
PA;407.9
AM;
SP;727.6
ES;544.6
MT;
MG;477.7
RS;458.7
BA;383.6
BA;672.3
PE;512.4
CE;481.8
AM;
PA;632.5
SP;353.7
